sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type,region,is_holiday,is_weekend
2023-05-25,Salbutamol inhaler,GSK,Cool place,1050,26.03,0,0,chai,Nam,0,0
2023-05-25,Salonpas,Hisamitsu,Dry place,2757,25.34,0,0,gói,Bắc,0,0
2023-05-25,Salonpas,Hisamitsu,Dry place,3054,25.34,0,0,gói,Trung,0,0
2023-05-25,Salonpas,Hisamitsu,Dry place,4447,25.34,0,0,gói,Nam,0,0
2023-05-25,Smecta,Ipsen,Dry place,1838,24.97,0,1,gói,Bắc,0,0
2023-05-25,Smecta,Ipsen,Dry place,2072,24.97,0,1,gói,Trung,0,0
2023-05-25,Smecta,Ipsen,Dry place,2420,24.97,0,1,gói,Nam,0,0
2023-05-25,Thuốc ho Prospan,Engelhard,Cool place,1890,24.58,0,0,chai,Bắc,0,0
2023-05-25,Thuốc ho Prospan,Engelhard,Cool place,1430,24.58,0,0,chai,Trung,0,0
2023-05-25,Thuốc ho Prospan,Engelhard,Cool place,506,24.58,0,0,chai,Nam,0,0
2023-05-25,V-Rohto,Rohto,Cool place,1870,26.09,0,0,chai,Bắc,0,0
2023-05-25,V-Rohto,Rohto,Cool place,2706,26.09,0,0,chai,Trung,0,0
2023-05-25,V-Rohto,Rohto,Cool place,3330,26.09,0,0,chai,Nam,0,0
2023-05-25,Vitamin C 500mg,DHG Pharma,Room temperature,2537,24.76,0,0,hộp,Bắc,0,0
2023-05-25,Vitamin C 500mg,DHG Pharma,Room temperature,2637,24.76,0,0,hộp,Trung,0,0
2023-05-25,Vitamin C 500mg,DHG Pharma,Room temperature,3384,24.76,0,0,hộp,Nam,0,0
2023-05-25,Vitamin D3 1000 IU,Nature Made,Room temperature,1560,25.27,0,1,lọ,Bắc,0,0
2023-05-25,Vitamin D3 1000 IU,Nature Made,Room temperature,1417,25.27,0,1,lọ,Trung,0,0
2023-05-25,Vitamin D3 1000 IU,Nature Made,Room temperature,1244,25.27,0,1,lọ,Nam,0,0
2023-05-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,2465,24.95,0,0,chai,Bắc,0,0
2023-05-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1787,24.95,0,0,chai,Trung,0,0
2023-05-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1047,24.95,0,0,chai,Nam,0,0
2023-05-26,Acetylcysteine syrup,DHG Pharma,Cool place,886,25.76,0,1,chai,Bắc,0,0
2023-05-26,Acetylcysteine syrup,DHG Pharma,Cool place,688,25.76,0,1,chai,Trung,0,0
2023-05-26,Acetylcysteine syrup,DHG Pharma,Cool place,451,25.76,0,1,chai,Nam,0,0
2023-05-26,Amoxicillin-Clavulanate,Glomed,Room temperature,1011,26.14,0,0,hộp,Bắc,0,0
2023-05-26,Amoxicillin-Clavulanate,Glomed,Room temperature,821,26.14,0,0,hộp,Trung,0,0
2023-05-26,Amoxicillin-Clavulanate,Glomed,Room temperature,692,26.14,0,0,hộp,Nam,0,0
2023-05-26,Coldrex,GSK,Room temperature,2394,26.18,0,1,hộp,Bắc,0,0
2023-05-26,Coldrex,GSK,Room temperature,1779,26.18,0,1,hộp,Trung,0,0
2023-05-26,Coldrex,GSK,Room temperature,948,26.18,0,1,hộp,Nam,0,0
2023-05-26,Ibuprofen 200mg,Traphaco,Room temperature,2484,26.09,0,1,hộp,Bắc,0,0
2023-05-26,Ibuprofen 200mg,Traphaco,Room temperature,2196,26.09,0,1,hộp,Trung,0,0
2023-05-26,Ibuprofen 200mg,Traphaco,Room temperature,2598,26.09,0,1,hộp,Nam,0,0
2023-05-26,Loratadine 10mg,Sanofi,Room temperature,1569,25.48,0,0,hộp,Bắc,0,0
2023-05-26,Loratadine 10mg,Sanofi,Room temperature,1374,25.48,0,0,hộp,Trung,0,0
2023-05-26,Loratadine 10mg,Sanofi,Room temperature,1254,25.48,0,0,hộp,Nam,0,0
2023-05-26,Omeprazole 20mg,STADA,Room temperature,1333,26.12,0,0,hộp,Bắc,0,0
2023-05-26,Omeprazole 20mg,STADA,Room temperature,1345,26.12,0,0,hộp,Trung,0,0
2023-05-26,Omeprazole 20mg,STADA,Room temperature,1823,26.12,0,0,hộp,Nam,0,0
2023-05-26,Paracetamol 500mg,DHG Pharma,Room temperature,3169,25.32,0,0,hộp,Bắc,0,0
2023-05-26,Paracetamol 500mg,DHG Pharma,Room temperature,3059,25.32,0,0,hộp,Trung,0,0
2023-05-26,Paracetamol 500mg,DHG Pharma,Room temperature,3195,25.32,0,0,hộp,Nam,0,0
2023-05-26,Salbutamol inhaler,GSK,Cool place,1578,26.51,0,0,chai,Bắc,0,0
2023-05-26,Salbutamol inhaler,GSK,Cool place,1311,26.51,0,0,chai,Trung,0,0
2023-05-26,Salbutamol inhaler,GSK,Cool place,1052,26.51,0,0,chai,Nam,0,0
2023-05-26,Salonpas,Hisamitsu,Dry place,2635,25.94,0,1,gói,Bắc,0,0
2023-05-26,Salonpas,Hisamitsu,Dry place,3083,25.94,0,1,gói,Trung,0,0
2023-05-26,Salonpas,Hisamitsu,Dry place,4207,25.94,0,1,gói,Nam,0,0
2023-05-26,Smecta,Ipsen,Dry place,1839,25.4,0,0,gói,Bắc,0,0
2023-05-26,Smecta,Ipsen,Dry place,2145,25.4,0,0,gói,Trung,0,0
2023-05-26,Smecta,Ipsen,Dry place,2175,25.4,0,0,gói,Nam,0,0
2023-05-26,Thuốc ho Prospan,Engelhard,Cool place,1880,25.12,0,0,chai,Bắc,0,0
2023-05-26,Thuốc ho Prospan,Engelhard,Cool place,1364,25.12,0,0,chai,Trung,0,0
2023-05-26,Thuốc ho Prospan,Engelhard,Cool place,425,25.12,0,0,chai,Nam,0,0
2023-05-26,V-Rohto,Rohto,Cool place,1898,26.64,0,0,chai,Bắc,0,0
2023-05-26,V-Rohto,Rohto,Cool place,2530,26.64,0,0,chai,Trung,0,0
2023-05-26,V-Rohto,Rohto,Cool place,3220,26.64,0,0,chai,Nam,0,0
2023-05-26,Vitamin C 500mg,DHG Pharma,Room temperature,2512,25.13,0,0,hộp,Bắc,0,0
2023-05-26,Vitamin C 500mg,DHG Pharma,Room temperature,2409,25.13,0,0,hộp,Trung,0,0
2023-05-26,Vitamin C 500mg,DHG Pharma,Room temperature,3168,25.13,0,0,hộp,Nam,0,0
2023-05-26,Vitamin D3 1000 IU,Nature Made,Room temperature,1504,25.83,0,0,lọ,Bắc,0,0
2023-05-26,Vitamin D3 1000 IU,Nature Made,Room temperature,1356,25.83,0,0,lọ,Trung,0,0
2023-05-26,Vitamin D3 1000 IU,Nature Made,Room temperature,1225,25.83,0,0,lọ,Nam,0,0
2023-05-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,2340,25.52,0,1,chai,Bắc,0,0
2023-05-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1710,25.52,0,1,chai,Trung,0,0
2023-05-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1104,25.52,0,1,chai,Nam,0,0
2023-05-27,Acetylcysteine syrup,DHG Pharma,Cool place,795,26.3,0,1,chai,Bắc,0,1
2023-05-27,Acetylcysteine syrup,DHG Pharma,Cool place,648,26.3,0,1,chai,Trung,0,1
2023-05-27,Acetylcysteine syrup,DHG Pharma,Cool place,425,26.3,0,1,chai,Nam,0,1
2023-05-27,Amoxicillin-Clavulanate,Glomed,Room temperature,950,26.84,0,0,hộp,Bắc,0,1
2023-05-27,Amoxicillin-Clavulanate,Glomed,Room temperature,819,26.84,0,0,hộp,Trung,0,1
2023-05-27,Amoxicillin-Clavulanate,Glomed,Room temperature,643,26.84,0,0,hộp,Nam,0,1
2023-05-27,Coldrex,GSK,Room temperature,2294,26.84,0,0,hộp,Bắc,0,1
2023-05-27,Coldrex,GSK,Room temperature,1694,26.84,0,0,hộp,Trung,0,1
2023-05-27,Coldrex,GSK,Room temperature,977,26.84,0,0,hộp,Nam,0,1
2023-05-27,Ibuprofen 200mg,Traphaco,Room temperature,2342,26.44,0,0,hộp,Bắc,0,1
2023-05-27,Ibuprofen 200mg,Traphaco,Room temperature,2140,26.44,0,0,hộp,Trung,0,1
2023-05-27,Ibuprofen 200mg,Traphaco,Room temperature,2577,26.44,0,0,hộp,Nam,0,1
2023-05-27,Loratadine 10mg,Sanofi,Room temperature,1505,26.12,0,1,hộp,Bắc,0,1
2023-05-27,Loratadine 10mg,Sanofi,Room temperature,1357,26.12,0,1,hộp,Trung,0,1
2023-05-27,Loratadine 10mg,Sanofi,Room temperature,1180,26.12,0,1,hộp,Nam,0,1
2023-05-27,Omeprazole 20mg,STADA,Room temperature,1276,26.45,0,0,hộp,Bắc,0,1
2023-05-27,Omeprazole 20mg,STADA,Room temperature,1214,26.45,0,0,hộp,Trung,0,1
2023-05-27,Omeprazole 20mg,STADA,Room temperature,1612,26.45,0,0,hộp,Nam,0,1
2023-05-27,Paracetamol 500mg,DHG Pharma,Room temperature,2963,26.05,0,0,hộp,Bắc,0,1
2023-05-27,Paracetamol 500mg,DHG Pharma,Room temperature,2971,26.05,0,0,hộp,Trung,0,1
2023-05-27,Paracetamol 500mg,DHG Pharma,Room temperature,3115,26.05,0,0,hộp,Nam,0,1
2023-05-27,Salbutamol inhaler,GSK,Cool place,1476,27.04,0,0,chai,Bắc,0,1
2023-05-27,Salbutamol inhaler,GSK,Cool place,1328,27.04,0,0,chai,Trung,0,1
2023-05-27,Salbutamol inhaler,GSK,Cool place,1008,27.04,0,0,chai,Nam,0,1
2023-05-27,Salonpas,Hisamitsu,Dry place,2736,26.65,0,0,gói,Bắc,0,1
2023-05-27,Salonpas,Hisamitsu,Dry place,2742,26.65,0,0,gói,Trung,0,1
2023-05-27,Salonpas,Hisamitsu,Dry place,4100,26.65,0,0,gói,Nam,0,1
2023-05-27,Smecta,Ipsen,Dry place,1715,25.92,0,0,gói,Bắc,0,1
2023-05-27,Smecta,Ipsen,Dry place,1918,25.92,0,0,gói,Trung,0,1
2023-05-27,Smecta,Ipsen,Dry place,2147,25.92,0,0,gói,Nam,0,1
2023-05-27,Thuốc ho Prospan,Engelhard,Cool place,1712,25.75,0,0,chai,Bắc,0,1
2023-05-27,Thuốc ho Prospan,Engelhard,Cool place,1266,25.75,0,0,chai,Trung,0,1
2023-05-27,Thuốc ho Prospan,Engelhard,Cool place,449,25.75,0,0,chai,Nam,0,1
2023-05-27,V-Rohto,Rohto,Cool place,1795,27.23,0,0,chai,Bắc,0,1
2023-05-27,V-Rohto,Rohto,Cool place,2469,27.23,0,0,chai,Trung,0,1
2023-05-27,V-Rohto,Rohto,Cool place,3235,27.23,0,0,chai,Nam,0,1
2023-05-27,Vitamin C 500mg,DHG Pharma,Room temperature,2357,25.58,0,0,hộp,Bắc,0,1
2023-05-27,Vitamin C 500mg,DHG Pharma,Room temperature,2337,25.58,0,0,hộp,Trung,0,1
2023-05-27,Vitamin C 500mg,DHG Pharma,Room temperature,3126,25.58,0,0,hộp,Nam,0,1
2023-05-27,Vitamin D3 1000 IU,Nature Made,Room temperature,1502,26.49,0,0,lọ,Bắc,0,1
2023-05-27,Vitamin D3 1000 IU,Nature Made,Room temperature,1406,26.49,0,0,lọ,Trung,0,1
2023-05-27,Vitamin D3 1000 IU,Nature Made,Room temperature,1161,26.49,0,0,lọ,Nam,0,1
2023-05-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,2247,26.18,0,0,chai,Bắc,0,1
2023-05-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1559,26.18,0,0,chai,Trung,0,1
2023-05-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,942,26.18,0,0,chai,Nam,0,1
2023-05-28,Acetylcysteine syrup,DHG Pharma,Cool place,759,26.88,0,0,chai,Bắc,0,1
2023-05-28,Acetylcysteine syrup,DHG Pharma,Cool place,606,26.88,0,0,chai,Trung,0,1
2023-05-28,Acetylcysteine syrup,DHG Pharma,Cool place,405,26.88,0,0,chai,Nam,0,1
2023-05-28,Amoxicillin-Clavulanate,Glomed,Room temperature,947,27.6,0,1,hộp,Bắc,0,1
2023-05-28,Amoxicillin-Clavulanate,Glomed,Room temperature,800,27.6,0,1,hộp,Trung,0,1
2023-05-28,Amoxicillin-Clavulanate,Glomed,Room temperature,645,27.6,0,1,hộp,Nam,0,1
2023-05-28,Coldrex,GSK,Room temperature,2161,27.53,0,0,hộp,Bắc,0,1
2023-05-28,Coldrex,GSK,Room temperature,1481,27.53,0,0,hộp,Trung,0,1
2023-05-28,Coldrex,GSK,Room temperature,792,27.53,0,0,hộp,Nam,0,1
2023-05-28,Ibuprofen 200mg,Traphaco,Room temperature,2360,26.81,0,0,hộp,Bắc,0,1
2023-05-28,Ibuprofen 200mg,Traphaco,Room temperature,2151,26.81,0,0,hộp,Trung,0,1
2023-05-28,Ibuprofen 200mg,Traphaco,Room temperature,2550,26.81,0,0,hộp,Nam,0,1
2023-05-28,Loratadine 10mg,Sanofi,Room temperature,1496,26.82,0,0,hộp,Bắc,0,1
2023-05-28,Loratadine 10mg,Sanofi,Room temperature,1185,26.82,0,0,hộp,Trung,0,1
2023-05-28,Loratadine 10mg,Sanofi,Room temperature,1097,26.82,0,0,hộp,Nam,0,1
2023-05-28,Omeprazole 20mg,STADA,Room temperature,1182,26.8,0,0,hộp,Bắc,0,1
2023-05-28,Omeprazole 20mg,STADA,Room temperature,1127,26.8,0,0,hộp,Trung,0,1
2023-05-28,Omeprazole 20mg,STADA,Room temperature,1629,26.8,0,0,hộp,Nam,0,1
2023-05-28,Paracetamol 500mg,DHG Pharma,Room temperature,3033,26.84,0,0,hộp,Bắc,0,1
2023-05-28,Paracetamol 500mg,DHG Pharma,Room temperature,2782,26.84,0,0,hộp,Trung,0,1
2023-05-28,Paracetamol 500mg,DHG Pharma,Room temperature,3047,26.84,0,0,hộp,Nam,0,1
2023-05-28,Salbutamol inhaler,GSK,Cool place,1344,27.59,0,0,chai,Bắc,0,1
2023-05-28,Salbutamol inhaler,GSK,Cool place,1143,27.59,0,0,chai,Trung,0,1
2023-05-28,Salbutamol inhaler,GSK,Cool place,929,27.59,0,0,chai,Nam,0,1
2023-05-28,Salonpas,Hisamitsu,Dry place,2396,27.42,0,0,gói,Bắc,0,1
2023-05-28,Salonpas,Hisamitsu,Dry place,2901,27.42,0,0,gói,Trung,0,1
2023-05-28,Salonpas,Hisamitsu,Dry place,4133,27.42,0,0,gói,Nam,0,1
2023-05-28,Smecta,Ipsen,Dry place,1750,26.48,0,1,gói,Bắc,0,1
2023-05-28,Smecta,Ipsen,Dry place,1894,26.48,0,1,gói,Trung,0,1
2023-05-28,Smecta,Ipsen,Dry place,2047,26.48,0,1,gói,Nam,0,1
2023-05-28,Thuốc ho Prospan,Engelhard,Cool place,1569,26.45,0,0,chai,Bắc,0,1
2023-05-28,Thuốc ho Prospan,Engelhard,Cool place,1190,26.45,0,0,chai,Trung,0,1
2023-05-28,Thuốc ho Prospan,Engelhard,Cool place,438,26.45,0,0,chai,Nam,0,1
2023-05-28,V-Rohto,Rohto,Cool place,1666,27.86,0,0,chai,Bắc,0,1
2023-05-28,V-Rohto,Rohto,Cool place,2482,27.86,0,0,chai,Trung,0,1
2023-05-28,V-Rohto,Rohto,Cool place,3212,27.86,0,0,chai,Nam,0,1
2023-05-28,Vitamin C 500mg,DHG Pharma,Room temperature,2161,26.07,0,0,hộp,Bắc,0,1
2023-05-28,Vitamin C 500mg,DHG Pharma,Room temperature,2262,26.07,0,0,hộp,Trung,0,1
2023-05-28,Vitamin C 500mg,DHG Pharma,Room temperature,3014,26.07,0,0,hộp,Nam,0,1
2023-05-28,Vitamin D3 1000 IU,Nature Made,Room temperature,1505,27.2,0,1,lọ,Bắc,0,1
2023-05-28,Vitamin D3 1000 IU,Nature Made,Room temperature,1340,27.2,0,1,lọ,Trung,0,1
2023-05-28,Vitamin D3 1000 IU,Nature Made,Room temperature,1180,27.2,0,1,lọ,Nam,0,1
2023-05-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,2025,26.91,0,0,chai,Bắc,0,1
2023-05-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1472,26.91,0,0,chai,Trung,0,1
2023-05-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,981,26.91,0,0,chai,Nam,0,1
2023-05-29,Acetylcysteine syrup,DHG Pharma,Cool place,710,27.49,0,1,chai,Bắc,0,0
2023-05-29,Acetylcysteine syrup,DHG Pharma,Cool place,540,27.49,0,1,chai,Trung,0,0
2023-05-29,Acetylcysteine syrup,DHG Pharma,Cool place,402,27.49,0,1,chai,Nam,0,0
2023-05-29,Amoxicillin-Clavulanate,Glomed,Room temperature,918,28.39,0,0,hộp,Bắc,0,0
2023-05-29,Amoxicillin-Clavulanate,Glomed,Room temperature,816,28.39,0,0,hộp,Trung,0,0
2023-05-29,Amoxicillin-Clavulanate,Glomed,Room temperature,617,28.39,0,0,hộp,Nam,0,0
2023-05-29,Coldrex,GSK,Room temperature,2003,28.24,0,0,hộp,Bắc,0,0
2023-05-29,Coldrex,GSK,Room temperature,1397,28.24,0,0,hộp,Trung,0,0
2023-05-29,Coldrex,GSK,Room temperature,890,28.24,0,0,hộp,Nam,0,0
2023-05-29,Ibuprofen 200mg,Traphaco,Room temperature,2222,27.19,0,0,hộp,Bắc,0,0
2023-05-29,Ibuprofen 200mg,Traphaco,Room temperature,2001,27.19,0,0,hộp,Trung,0,0
2023-05-29,Ibuprofen 200mg,Traphaco,Room temperature,2418,27.19,0,0,hộp,Nam,0,0
2023-05-29,Loratadine 10mg,Sanofi,Room temperature,1345,27.56,0,1,hộp,Bắc,0,0
2023-05-29,Loratadine 10mg,Sanofi,Room temperature,1241,27.56,0,1,hộp,Trung,0,0
2023-05-29,Loratadine 10mg,Sanofi,Room temperature,1083,27.56,0,1,hộp,Nam,0,0
2023-05-29,Omeprazole 20mg,STADA,Room temperature,1191,27.17,0,0,hộp,Bắc,0,0
2023-05-29,Omeprazole 20mg,STADA,Room temperature,1201,27.17,0,0,hộp,Trung,0,0
2023-05-29,Omeprazole 20mg,STADA,Room temperature,1700,27.17,0,0,hộp,Nam,0,0
2023-05-29,Paracetamol 500mg,DHG Pharma,Room temperature,2760,27.67,0,0,hộp,Bắc,0,0
2023-05-29,Paracetamol 500mg,DHG Pharma,Room temperature,2741,27.67,0,0,hộp,Trung,0,0
2023-05-29,Paracetamol 500mg,DHG Pharma,Room temperature,2706,27.67,0,0,hộp,Nam,0,0
2023-05-29,Salbutamol inhaler,GSK,Cool place,1399,28.15,0,0,chai,Bắc,0,0
2023-05-29,Salbutamol inhaler,GSK,Cool place,1175,28.15,0,0,chai,Trung,0,0
2023-05-29,Salbutamol inhaler,GSK,Cool place,923,28.15,0,0,chai,Nam,0,0
2023-05-29,Salonpas,Hisamitsu,Dry place,2415,28.22,0,0,gói,Bắc,0,0
2023-05-29,Salonpas,Hisamitsu,Dry place,2736,28.22,0,0,gói,Trung,0,0
2023-05-29,Salonpas,Hisamitsu,Dry place,3848,28.22,0,0,gói,Nam,0,0
2023-05-29,Smecta,Ipsen,Dry place,1594,27.08,0,0,gói,Bắc,0,0
2023-05-29,Smecta,Ipsen,Dry place,1784,27.08,0,0,gói,Trung,0,0
2023-05-29,Smecta,Ipsen,Dry place,1963,27.08,0,0,gói,Nam,0,0
2023-05-29,Thuốc ho Prospan,Engelhard,Cool place,1545,27.17,0,0,chai,Bắc,0,0
2023-05-29,Thuốc ho Prospan,Engelhard,Cool place,1133,27.17,0,0,chai,Trung,0,0
2023-05-29,Thuốc ho Prospan,Engelhard,Cool place,423,27.17,0,0,chai,Nam,0,0
2023-05-29,V-Rohto,Rohto,Cool place,1604,28.49,0,0,chai,Bắc,0,0
2023-05-29,V-Rohto,Rohto,Cool place,2402,28.49,0,0,chai,Trung,0,0
2023-05-29,V-Rohto,Rohto,Cool place,3102,28.49,0,0,chai,Nam,0,0
2023-05-29,Vitamin C 500mg,DHG Pharma,Room temperature,2278,26.59,0,1,hộp,Bắc,0,0
2023-05-29,Vitamin C 500mg,DHG Pharma,Room temperature,2066,26.59,0,1,hộp,Trung,0,0
2023-05-29,Vitamin C 500mg,DHG Pharma,Room temperature,2943,26.59,0,1,hộp,Nam,0,0
2023-05-29,Vitamin D3 1000 IU,Nature Made,Room temperature,1407,27.94,0,0,lọ,Bắc,0,0
2023-05-29,Vitamin D3 1000 IU,Nature Made,Room temperature,1256,27.94,0,0,lọ,Trung,0,0
2023-05-29,Vitamin D3 1000 IU,Nature Made,Room temperature,1091,27.94,0,0,lọ,Nam,0,0
2023-05-29,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1859,27.67,0,1,chai,Bắc,0,0
2023-05-29,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1412,27.67,0,1,chai,Trung,0,0
2023-05-29,Xịt mũi Nazal,Nam Ha Pharma,Cool place,847,27.67,0,1,chai,Nam,0,0
2023-05-30,Acetylcysteine syrup,DHG Pharma,Cool place,688,28.09,0,0,chai,Bắc,0,0
2023-05-30,Acetylcysteine syrup,DHG Pharma,Cool place,528,28.09,0,0,chai,Trung,0,0
2023-05-30,Acetylcysteine syrup,DHG Pharma,Cool place,390,28.09,0,0,chai,Nam,0,0
2023-05-30,Amoxicillin-Clavulanate,Glomed,Room temperature,867,29.18,0,0,hộp,Bắc,0,0
2023-05-30,Amoxicillin-Clavulanate,Glomed,Room temperature,766,29.18,0,0,hộp,Trung,0,0
2023-05-30,Amoxicillin-Clavulanate,Glomed,Room temperature,614,29.18,0,0,hộp,Nam,0,0
2023-05-30,Coldrex,GSK,Room temperature,1858,28.94,0,1,hộp,Bắc,0,0
2023-05-30,Coldrex,GSK,Room temperature,1318,28.94,0,1,hộp,Trung,0,0
2023-05-30,Coldrex,GSK,Room temperature,819,28.94,0,1,hộp,Nam,0,0
2023-05-30,Ibuprofen 200mg,Traphaco,Room temperature,2155,27.58,0,0,hộp,Bắc,0,0
2023-05-30,Ibuprofen 200mg,Traphaco,Room temperature,1992,27.58,0,0,hộp,Trung,0,0
2023-05-30,Ibuprofen 200mg,Traphaco,Room temperature,2289,27.58,0,0,hộp,Nam,0,0
2023-05-30,Loratadine 10mg,Sanofi,Room temperature,1331,28.29,0,1,hộp,Bắc,0,0
2023-05-30,Loratadine 10mg,Sanofi,Room temperature,1170,28.29,0,1,hộp,Trung,0,0
2023-05-30,Loratadine 10mg,Sanofi,Room temperature,1056,28.29,0,1,hộp,Nam,0,0
2023-05-30,Omeprazole 20mg,STADA,Room temperature,1133,27.55,0,1,hộp,Bắc,0,0
2023-05-30,Omeprazole 20mg,STADA,Room temperature,1134,27.55,0,1,hộp,Trung,0,0
2023-05-30,Omeprazole 20mg,STADA,Room temperature,1498,27.55,0,1,hộp,Nam,0,0
2023-05-30,Paracetamol 500mg,DHG Pharma,Room temperature,2520,28.49,0,0,hộp,Bắc,0,0
2023-05-30,Paracetamol 500mg,DHG Pharma,Room temperature,2864,28.49,0,0,hộp,Trung,0,0
2023-05-30,Paracetamol 500mg,DHG Pharma,Room temperature,2837,28.49,0,0,hộp,Nam,0,0
2023-05-30,Salbutamol inhaler,GSK,Cool place,1354,28.69,0,0,chai,Bắc,0,0
2023-05-30,Salbutamol inhaler,GSK,Cool place,1110,28.69,0,0,chai,Trung,0,0
2023-05-30,Salbutamol inhaler,GSK,Cool place,880,28.69,0,0,chai,Nam,0,0
2023-05-30,Salonpas,Hisamitsu,Dry place,2476,29.03,0,1,gói,Bắc,0,0
2023-05-30,Salonpas,Hisamitsu,Dry place,2436,29.03,0,1,gói,Trung,0,0
2023-05-30,Salonpas,Hisamitsu,Dry place,3740,29.03,0,1,gói,Nam,0,0
2023-05-30,Smecta,Ipsen,Dry place,1495,27.69,0,1,gói,Bắc,0,0
2023-05-30,Smecta,Ipsen,Dry place,1664,27.69,0,1,gói,Trung,0,0
2023-05-30,Smecta,Ipsen,Dry place,1882,27.69,0,1,gói,Nam,0,0
2023-05-30,Thuốc ho Prospan,Engelhard,Cool place,1496,27.89,0,1,chai,Bắc,0,0
2023-05-30,Thuốc ho Prospan,Engelhard,Cool place,1076,27.89,0,1,chai,Trung,0,0
2023-05-30,Thuốc ho Prospan,Engelhard,Cool place,402,27.89,0,1,chai,Nam,0,0
2023-05-30,V-Rohto,Rohto,Cool place,1494,29.11,0,0,chai,Bắc,0,0
2023-05-30,V-Rohto,Rohto,Cool place,2273,29.11,0,0,chai,Trung,0,0
2023-05-30,V-Rohto,Rohto,Cool place,3015,29.11,0,0,chai,Nam,0,0
2023-05-30,Vitamin C 500mg,DHG Pharma,Room temperature,2197,27.14,0,0,hộp,Bắc,0,0
2023-05-30,Vitamin C 500mg,DHG Pharma,Room temperature,2069,27.14,0,0,hộp,Trung,0,0
2023-05-30,Vitamin C 500mg,DHG Pharma,Room temperature,2722,27.14,0,0,hộp,Nam,0,0
2023-05-30,Vitamin D3 1000 IU,Nature Made,Room temperature,1315,28.69,0,0,lọ,Bắc,0,0
2023-05-30,Vitamin D3 1000 IU,Nature Made,Room temperature,1173,28.69,0,0,lọ,Trung,0,0
2023-05-30,Vitamin D3 1000 IU,Nature Made,Room temperature,1142,28.69,0,0,lọ,Nam,0,0
2023-05-30,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1774,28.42,0,1,chai,Bắc,0,0
2023-05-30,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1311,28.42,0,1,chai,Trung,0,0
2023-05-30,Xịt mũi Nazal,Nam Ha Pharma,Cool place,771,28.42,0,1,chai,Nam,0,0
2023-05-31,Acetylcysteine syrup,DHG Pharma,Cool place,657,28.68,0,0,chai,Bắc,0,0
2023-05-31,Acetylcysteine syrup,DHG Pharma,Cool place,493,28.68,0,0,chai,Trung,0,0
2023-05-31,Acetylcysteine syrup,DHG Pharma,Cool place,333,28.68,0,0,chai,Nam,0,0
2023-05-31,Amoxicillin-Clavulanate,Glomed,Room temperature,878,29.94,0,0,hộp,Bắc,0,0
2023-05-31,Amoxicillin-Clavulanate,Glomed,Room temperature,704,29.94,0,0,hộp,Trung,0,0
2023-05-31,Amoxicillin-Clavulanate,Glomed,Room temperature,574,29.94,0,0,hộp,Nam,0,0
2023-05-31,Coldrex,GSK,Room temperature,1734,29.6,0,0,hộp,Bắc,0,0
2023-05-31,Coldrex,GSK,Room temperature,1280,29.6,0,0,hộp,Trung,0,0
2023-05-31,Coldrex,GSK,Room temperature,733,29.6,0,0,hộp,Nam,0,0
2023-05-31,Ibuprofen 200mg,Traphaco,Room temperature,2119,27.97,0,0,hộp,Bắc,0,0
2023-05-31,Ibuprofen 200mg,Traphaco,Room temperature,1902,27.97,0,0,hộp,Trung,0,0
2023-05-31,Ibuprofen 200mg,Traphaco,Room temperature,2283,27.97,0,0,hộp,Nam,0,0
2023-05-31,Loratadine 10mg,Sanofi,Room temperature,1267,28.99,0,0,hộp,Bắc,0,0
2023-05-31,Loratadine 10mg,Sanofi,Room temperature,1132,28.99,0,0,hộp,Trung,0,0
2023-05-31,Loratadine 10mg,Sanofi,Room temperature,1017,28.99,0,0,hộp,Nam,0,0
2023-05-31,Omeprazole 20mg,STADA,Room temperature,1089,27.93,0,1,hộp,Bắc,0,0
2023-05-31,Omeprazole 20mg,STADA,Room temperature,1143,27.93,0,1,hộp,Trung,0,0
2023-05-31,Omeprazole 20mg,STADA,Room temperature,1469,27.93,0,1,hộp,Nam,0,0
2023-05-31,Paracetamol 500mg,DHG Pharma,Room temperature,2688,29.29,0,0,hộp,Bắc,0,0
2023-05-31,Paracetamol 500mg,DHG Pharma,Room temperature,2632,29.29,0,0,hộp,Trung,0,0
2023-05-31,Paracetamol 500mg,DHG Pharma,Room temperature,2582,29.29,0,0,hộp,Nam,0,0
