sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type,region,is_holiday,is_weekend
2023-09-22,Smecta,Ipsen,Dry place,41,26.6,0,0,gói,Trung,0,0
2023-09-22,Smecta,Ipsen,Dry place,48,26.6,0,0,gói,Nam,0,0
2023-09-22,Thuốc ho Prospan,Engelhard,Cool place,49,26.63,0,0,chai,Bắc,0,0
2023-09-22,Thuốc ho Prospan,Engelhard,Cool place,36,26.63,0,0,chai,Trung,0,0
2023-09-22,Thuốc ho Prospan,Engelhard,Cool place,11,26.63,0,0,chai,Nam,0,0
2023-09-22,V-Rohto,Rohto,Cool place,38,26.38,0,0,chai,Bắc,0,0
2023-09-22,V-Rohto,Rohto,Cool place,58,26.38,0,0,chai,Trung,0,0
2023-09-22,V-Rohto,Rohto,Cool place,72,26.38,0,0,chai,Nam,0,0
2023-09-22,Vitamin C 500mg,DHG Pharma,Room temperature,53,26.72,0,0,hộp,Bắc,0,0
2023-09-22,Vitamin C 500mg,DHG Pharma,Room temperature,53,26.72,0,0,hộp,Trung,0,0
2023-09-22,Vitamin C 500mg,DHG Pharma,Room temperature,66,26.72,0,0,hộp,Nam,0,0
2023-09-22,Vitamin D3 1000 IU,Nature Made,Room temperature,31,26.75,0,0,lọ,Bắc,0,0
2023-09-22,Vitamin D3 1000 IU,Nature Made,Room temperature,30,26.75,0,0,lọ,Trung,0,0
2023-09-22,Vitamin D3 1000 IU,Nature Made,Room temperature,29,26.75,0,0,lọ,Nam,0,0
2023-09-22,Xịt mũi Nazal,Nam Ha Pharma,Cool place,56,26.65,0,0,chai,Bắc,0,0
2023-09-22,Xịt mũi Nazal,Nam Ha Pharma,Cool place,42,26.65,0,0,chai,Trung,0,0
2023-09-22,Xịt mũi Nazal,Nam Ha Pharma,Cool place,26,26.65,0,0,chai,Nam,0,0
2023-09-23,Acetylcysteine syrup,DHG Pharma,Cool place,21,26.11,0,1,chai,Bắc,0,1
2023-09-23,Acetylcysteine syrup,DHG Pharma,Cool place,17,26.11,0,1,chai,Trung,0,1
2023-09-23,Acetylcysteine syrup,DHG Pharma,Cool place,12,26.11,0,1,chai,Nam,0,1
2023-09-23,Amoxicillin-Clavulanate,Glomed,Room temperature,23,27.2,0,0,hộp,Bắc,0,1
2023-09-23,Amoxicillin-Clavulanate,Glomed,Room temperature,19,27.2,0,0,hộp,Trung,0,1
2023-09-23,Amoxicillin-Clavulanate,Glomed,Room temperature,14,27.2,0,0,hộp,Nam,0,1
2023-09-23,Coldrex,GSK,Room temperature,57,27.02,0,1,hộp,Bắc,0,1
2023-09-23,Coldrex,GSK,Room temperature,44,27.02,0,1,hộp,Trung,0,1
2023-09-23,Coldrex,GSK,Room temperature,25,27.02,0,1,hộp,Nam,0,1
2023-09-23,Ibuprofen 200mg,Traphaco,Room temperature,53,26.35,0,0,hộp,Bắc,0,1
2023-09-23,Ibuprofen 200mg,Traphaco,Room temperature,48,26.35,0,0,hộp,Trung,0,1
2023-09-23,Ibuprofen 200mg,Traphaco,Room temperature,60,26.35,0,0,hộp,Nam,0,1
2023-09-23,Loratadine 10mg,Sanofi,Room temperature,34,26.07,0,0,hộp,Bắc,0,1
2023-09-23,Loratadine 10mg,Sanofi,Room temperature,30,26.07,0,0,hộp,Trung,0,1
2023-09-23,Loratadine 10mg,Sanofi,Room temperature,26,26.07,0,0,hộp,Nam,0,1
2023-09-23,Omeprazole 20mg,STADA,Room temperature,28,26.82,0,0,hộp,Bắc,0,1
2023-09-23,Omeprazole 20mg,STADA,Room temperature,27,26.82,0,0,hộp,Trung,0,1
2023-09-23,Omeprazole 20mg,STADA,Room temperature,36,26.82,0,0,hộp,Nam,0,1
2023-09-23,Paracetamol 500mg,DHG Pharma,Room temperature,68,25.93,0,0,hộp,Bắc,0,1
2023-09-23,Paracetamol 500mg,DHG Pharma,Room temperature,66,25.93,0,0,hộp,Trung,0,1
2023-09-23,Paracetamol 500mg,DHG Pharma,Room temperature,68,25.93,0,0,hộp,Nam,0,1
2023-09-23,Salbutamol inhaler,GSK,Cool place,36,26.64,0,1,chai,Bắc,0,1
2023-09-23,Salbutamol inhaler,GSK,Cool place,29,26.64,0,1,chai,Trung,0,1
2023-09-23,Salbutamol inhaler,GSK,Cool place,22,26.64,0,1,chai,Nam,0,1
2023-09-23,Salonpas,Hisamitsu,Dry place,59,26.42,0,0,gói,Bắc,0,1
2023-09-23,Salonpas,Hisamitsu,Dry place,64,26.42,0,0,gói,Trung,0,1
2023-09-23,Salonpas,Hisamitsu,Dry place,95,26.42,0,0,gói,Nam,0,1
2023-09-23,Smecta,Ipsen,Dry place,39,26.47,0,0,gói,Bắc,0,1
2023-09-23,Smecta,Ipsen,Dry place,40,26.47,0,0,gói,Trung,0,1
2023-09-23,Smecta,Ipsen,Dry place,46,26.47,0,0,gói,Nam,0,1
2023-09-23,Thuốc ho Prospan,Engelhard,Cool place,48,26.73,0,1,chai,Bắc,0,1
2023-09-23,Thuốc ho Prospan,Engelhard,Cool place,36,26.73,0,1,chai,Trung,0,1
2023-09-23,Thuốc ho Prospan,Engelhard,Cool place,14,26.73,0,1,chai,Nam,0,1
2023-09-23,V-Rohto,Rohto,Cool place,41,26.37,0,1,chai,Bắc,0,1
2023-09-23,V-Rohto,Rohto,Cool place,56,26.37,0,1,chai,Trung,0,1
2023-09-23,V-Rohto,Rohto,Cool place,72,26.37,0,1,chai,Nam,0,1
2023-09-23,Vitamin C 500mg,DHG Pharma,Room temperature,55,26.42,0,0,hộp,Bắc,0,1
2023-09-23,Vitamin C 500mg,DHG Pharma,Room temperature,53,26.42,0,0,hộp,Trung,0,1
2023-09-23,Vitamin C 500mg,DHG Pharma,Room temperature,72,26.42,0,0,hộp,Nam,0,1
2023-09-23,Vitamin D3 1000 IU,Nature Made,Room temperature,32,26.69,0,0,lọ,Bắc,0,1
2023-09-23,Vitamin D3 1000 IU,Nature Made,Room temperature,29,26.69,0,0,lọ,Trung,0,1
2023-09-23,Vitamin D3 1000 IU,Nature Made,Room temperature,28,26.69,0,0,lọ,Nam,0,1
2023-09-23,Xịt mũi Nazal,Nam Ha Pharma,Cool place,57,26.82,0,0,chai,Bắc,0,1
2023-09-23,Xịt mũi Nazal,Nam Ha Pharma,Cool place,42,26.82,0,0,chai,Trung,0,1
2023-09-23,Xịt mũi Nazal,Nam Ha Pharma,Cool place,27,26.82,0,0,chai,Nam,0,1
2023-09-24,Acetylcysteine syrup,DHG Pharma,Cool place,23,26.11,0,0,chai,Bắc,0,1
2023-09-24,Acetylcysteine syrup,DHG Pharma,Cool place,17,26.11,0,0,chai,Trung,0,1
2023-09-24,Acetylcysteine syrup,DHG Pharma,Cool place,11,26.11,0,0,chai,Nam,0,1
2023-09-24,Amoxicillin-Clavulanate,Glomed,Room temperature,23,27.3,0,0,hộp,Bắc,0,1
2023-09-24,Amoxicillin-Clavulanate,Glomed,Room temperature,19,27.3,0,0,hộp,Trung,0,1
2023-09-24,Amoxicillin-Clavulanate,Glomed,Room temperature,15,27.3,0,0,hộp,Nam,0,1
2023-09-24,Coldrex,GSK,Room temperature,60,27.09,0,0,hộp,Bắc,0,1
2023-09-24,Coldrex,GSK,Room temperature,43,27.09,0,0,hộp,Trung,0,1
2023-09-24,Coldrex,GSK,Room temperature,28,27.09,0,0,hộp,Nam,0,1
2023-09-24,Ibuprofen 200mg,Traphaco,Room temperature,56,26.18,0,1,hộp,Bắc,0,1
2023-09-24,Ibuprofen 200mg,Traphaco,Room temperature,47,26.18,0,1,hộp,Trung,0,1
2023-09-24,Ibuprofen 200mg,Traphaco,Room temperature,62,26.18,0,1,hộp,Nam,0,1
2023-09-24,Loratadine 10mg,Sanofi,Room temperature,32,26.02,0,0,hộp,Bắc,0,1
2023-09-24,Loratadine 10mg,Sanofi,Room temperature,29,26.02,0,0,hộp,Trung,0,1
2023-09-24,Loratadine 10mg,Sanofi,Room temperature,29,26.02,0,0,hộp,Nam,0,1
2023-09-24,Omeprazole 20mg,STADA,Room temperature,28,26.95,0,0,hộp,Bắc,0,1
2023-09-24,Omeprazole 20mg,STADA,Room temperature,27,26.95,0,0,hộp,Trung,0,1
2023-09-24,Omeprazole 20mg,STADA,Room temperature,37,26.95,0,0,hộp,Nam,0,1
2023-09-24,Paracetamol 500mg,DHG Pharma,Room temperature,64,25.9,0,0,hộp,Bắc,0,1
2023-09-24,Paracetamol 500mg,DHG Pharma,Room temperature,70,25.9,0,0,hộp,Trung,0,1
2023-09-24,Paracetamol 500mg,DHG Pharma,Room temperature,69,25.9,0,0,hộp,Nam,0,1
2023-09-24,Salbutamol inhaler,GSK,Cool place,32,26.5,0,0,chai,Bắc,0,1
2023-09-24,Salbutamol inhaler,GSK,Cool place,31,26.5,0,0,chai,Trung,0,1
2023-09-24,Salbutamol inhaler,GSK,Cool place,23,26.5,0,0,chai,Nam,0,1
2023-09-24,Salonpas,Hisamitsu,Dry place,61,26.44,0,0,gói,Bắc,0,1
2023-09-24,Salonpas,Hisamitsu,Dry place,64,26.44,0,0,gói,Trung,0,1
2023-09-24,Salonpas,Hisamitsu,Dry place,95,26.44,0,0,gói,Nam,0,1
2023-09-24,Smecta,Ipsen,Dry place,38,26.37,0,0,gói,Bắc,0,1
2023-09-24,Smecta,Ipsen,Dry place,44,26.37,0,0,gói,Trung,0,1
2023-09-24,Smecta,Ipsen,Dry place,47,26.37,0,0,gói,Nam,0,1
2023-09-24,Thuốc ho Prospan,Engelhard,Cool place,49,26.82,0,1,chai,Bắc,0,1
2023-09-24,Thuốc ho Prospan,Engelhard,Cool place,34,26.82,0,1,chai,Trung,0,1
2023-09-24,Thuốc ho Prospan,Engelhard,Cool place,12,26.82,0,1,chai,Nam,0,1
2023-09-24,V-Rohto,Rohto,Cool place,36,26.36,0,0,chai,Bắc,0,1
2023-09-24,V-Rohto,Rohto,Cool place,58,26.36,0,0,chai,Trung,0,1
2023-09-24,V-Rohto,Rohto,Cool place,69,26.36,0,0,chai,Nam,0,1
2023-09-24,Vitamin C 500mg,DHG Pharma,Room temperature,52,26.2,0,0,hộp,Bắc,0,1
2023-09-24,Vitamin C 500mg,DHG Pharma,Room temperature,56,26.2,0,0,hộp,Trung,0,1
2023-09-24,Vitamin C 500mg,DHG Pharma,Room temperature,72,26.2,0,0,hộp,Nam,0,1
2023-09-24,Vitamin D3 1000 IU,Nature Made,Room temperature,34,26.62,0,0,lọ,Bắc,0,1
2023-09-24,Vitamin D3 1000 IU,Nature Made,Room temperature,31,26.62,0,0,lọ,Trung,0,1
2023-09-24,Vitamin D3 1000 IU,Nature Made,Room temperature,27,26.62,0,0,lọ,Nam,0,1
2023-09-24,Xịt mũi Nazal,Nam Ha Pharma,Cool place,62,26.95,0,0,chai,Bắc,0,1
2023-09-24,Xịt mũi Nazal,Nam Ha Pharma,Cool place,41,26.95,0,0,chai,Trung,0,1
2023-09-24,Xịt mũi Nazal,Nam Ha Pharma,Cool place,25,26.95,0,0,chai,Nam,0,1
2023-09-25,Acetylcysteine syrup,DHG Pharma,Cool place,22,26.11,0,1,chai,Bắc,0,0
2023-09-25,Acetylcysteine syrup,DHG Pharma,Cool place,17,26.11,0,1,chai,Trung,0,0
2023-09-25,Acetylcysteine syrup,DHG Pharma,Cool place,12,26.11,0,1,chai,Nam,0,0
2023-09-25,Amoxicillin-Clavulanate,Glomed,Room temperature,23,27.33,0,0,hộp,Bắc,0,0
2023-09-25,Amoxicillin-Clavulanate,Glomed,Room temperature,19,27.33,0,0,hộp,Trung,0,0
2023-09-25,Amoxicillin-Clavulanate,Glomed,Room temperature,15,27.33,0,0,hộp,Nam,0,0
2023-09-25,Coldrex,GSK,Room temperature,59,27.11,0,1,hộp,Bắc,0,0
2023-09-25,Coldrex,GSK,Room temperature,45,27.11,0,1,hộp,Trung,0,0
2023-09-25,Coldrex,GSK,Room temperature,27,27.11,0,1,hộp,Nam,0,0
2023-09-25,Ibuprofen 200mg,Traphaco,Room temperature,57,26.11,0,0,hộp,Bắc,0,0
2023-09-25,Ibuprofen 200mg,Traphaco,Room temperature,50,26.11,0,0,hộp,Trung,0,0
2023-09-25,Ibuprofen 200mg,Traphaco,Room temperature,62,26.11,0,0,hộp,Nam,0,0
2023-09-25,Loratadine 10mg,Sanofi,Room temperature,32,26.0,0,0,hộp,Bắc,0,0
2023-09-25,Loratadine 10mg,Sanofi,Room temperature,30,26.0,0,0,hộp,Trung,0,0
2023-09-25,Loratadine 10mg,Sanofi,Room temperature,28,26.0,0,0,hộp,Nam,0,0
2023-09-25,Omeprazole 20mg,STADA,Room temperature,28,27.0,0,0,hộp,Bắc,0,0
2023-09-25,Omeprazole 20mg,STADA,Room temperature,28,27.0,0,0,hộp,Trung,0,0
2023-09-25,Omeprazole 20mg,STADA,Room temperature,37,27.0,0,0,hộp,Nam,0,0
2023-09-25,Paracetamol 500mg,DHG Pharma,Room temperature,68,25.89,0,0,hộp,Bắc,0,0
2023-09-25,Paracetamol 500mg,DHG Pharma,Room temperature,69,25.89,0,0,hộp,Trung,0,0
2023-09-25,Paracetamol 500mg,DHG Pharma,Room temperature,65,25.89,0,0,hộp,Nam,0,0
2023-09-25,Salbutamol inhaler,GSK,Cool place,34,26.44,0,1,chai,Bắc,0,0
2023-09-25,Salbutamol inhaler,GSK,Cool place,27,26.44,0,1,chai,Trung,0,0
2023-09-25,Salbutamol inhaler,GSK,Cool place,22,26.44,0,1,chai,Nam,0,0
2023-09-25,Salonpas,Hisamitsu,Dry place,58,26.44,0,0,gói,Bắc,0,0
2023-09-25,Salonpas,Hisamitsu,Dry place,68,26.44,0,0,gói,Trung,0,0
2023-09-25,Salonpas,Hisamitsu,Dry place,99,26.44,0,0,gói,Nam,0,0
2023-09-25,Smecta,Ipsen,Dry place,37,26.33,0,1,gói,Bắc,0,0
2023-09-25,Smecta,Ipsen,Dry place,43,26.33,0,1,gói,Trung,0,0
2023-09-25,Smecta,Ipsen,Dry place,45,26.33,0,1,gói,Nam,0,0
2023-09-25,Thuốc ho Prospan,Engelhard,Cool place,49,26.89,0,1,chai,Bắc,0,0
2023-09-25,Thuốc ho Prospan,Engelhard,Cool place,35,26.89,0,1,chai,Trung,0,0
2023-09-25,Thuốc ho Prospan,Engelhard,Cool place,14,26.89,0,1,chai,Nam,0,0
2023-09-25,V-Rohto,Rohto,Cool place,42,26.33,0,0,chai,Bắc,0,0
2023-09-25,V-Rohto,Rohto,Cool place,57,26.33,0,0,chai,Trung,0,0
2023-09-25,V-Rohto,Rohto,Cool place,70,26.33,0,0,chai,Nam,0,0
2023-09-25,Vitamin C 500mg,DHG Pharma,Room temperature,55,26.11,0,1,hộp,Bắc,0,0
2023-09-25,Vitamin C 500mg,DHG Pharma,Room temperature,56,26.11,0,1,hộp,Trung,0,0
2023-09-25,Vitamin C 500mg,DHG Pharma,Room temperature,72,26.11,0,1,hộp,Nam,0,0
2023-09-25,Vitamin D3 1000 IU,Nature Made,Room temperature,33,26.56,0,0,lọ,Bắc,0,0
2023-09-25,Vitamin D3 1000 IU,Nature Made,Room temperature,32,26.56,0,0,lọ,Trung,0,0
2023-09-25,Vitamin D3 1000 IU,Nature Made,Room temperature,28,26.56,0,0,lọ,Nam,0,0
2023-09-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,58,27.0,0,0,chai,Bắc,0,0
2023-09-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,41,27.0,0,0,chai,Trung,0,0
2023-09-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,27,27.0,0,0,chai,Nam,0,0
2023-09-26,Acetylcysteine syrup,DHG Pharma,Cool place,22,26.14,0,1,chai,Bắc,0,0
2023-09-26,Acetylcysteine syrup,DHG Pharma,Cool place,18,26.14,0,1,chai,Trung,0,0
2023-09-26,Acetylcysteine syrup,DHG Pharma,Cool place,12,26.14,0,1,chai,Nam,0,0
2023-09-26,Amoxicillin-Clavulanate,Glomed,Room temperature,23,27.27,0,0,hộp,Bắc,0,0
2023-09-26,Amoxicillin-Clavulanate,Glomed,Room temperature,19,27.27,0,0,hộp,Trung,0,0
2023-09-26,Amoxicillin-Clavulanate,Glomed,Room temperature,15,27.27,0,0,hộp,Nam,0,0
2023-09-26,Coldrex,GSK,Room temperature,61,27.09,0,0,hộp,Bắc,0,0
2023-09-26,Coldrex,GSK,Room temperature,41,27.09,0,0,hộp,Trung,0,0
2023-09-26,Coldrex,GSK,Room temperature,24,27.09,0,0,hộp,Nam,0,0
2023-09-26,Ibuprofen 200mg,Traphaco,Room temperature,53,26.11,0,0,hộp,Bắc,0,0
2023-09-26,Ibuprofen 200mg,Traphaco,Room temperature,48,26.11,0,0,hộp,Trung,0,0
2023-09-26,Ibuprofen 200mg,Traphaco,Room temperature,62,26.11,0,0,hộp,Nam,0,0
2023-09-26,Loratadine 10mg,Sanofi,Room temperature,34,26.06,0,0,hộp,Bắc,0,0
2023-09-26,Loratadine 10mg,Sanofi,Room temperature,29,26.06,0,0,hộp,Trung,0,0
2023-09-26,Loratadine 10mg,Sanofi,Room temperature,26,26.06,0,0,hộp,Nam,0,0
2023-09-26,Omeprazole 20mg,STADA,Room temperature,26,26.99,0,1,hộp,Bắc,0,0
2023-09-26,Omeprazole 20mg,STADA,Room temperature,28,26.99,0,1,hộp,Trung,0,0
2023-09-26,Omeprazole 20mg,STADA,Room temperature,38,26.99,0,1,hộp,Nam,0,0
2023-09-26,Paracetamol 500mg,DHG Pharma,Room temperature,69,25.91,0,1,hộp,Bắc,0,0
2023-09-26,Paracetamol 500mg,DHG Pharma,Room temperature,68,25.91,0,1,hộp,Trung,0,0
2023-09-26,Paracetamol 500mg,DHG Pharma,Room temperature,69,25.91,0,1,hộp,Nam,0,0
2023-09-26,Salbutamol inhaler,GSK,Cool place,36,26.49,0,1,chai,Bắc,0,0
2023-09-26,Salbutamol inhaler,GSK,Cool place,29,26.49,0,1,chai,Trung,0,0
2023-09-26,Salbutamol inhaler,GSK,Cool place,24,26.49,0,1,chai,Nam,0,0
2023-09-26,Salonpas,Hisamitsu,Dry place,59,26.44,0,0,gói,Bắc,0,0
2023-09-26,Salonpas,Hisamitsu,Dry place,69,26.44,0,0,gói,Trung,0,0
2023-09-26,Salonpas,Hisamitsu,Dry place,98,26.44,0,0,gói,Nam,0,0
2023-09-26,Smecta,Ipsen,Dry place,38,26.35,0,0,gói,Bắc,0,0
2023-09-26,Smecta,Ipsen,Dry place,43,26.35,0,0,gói,Trung,0,0
2023-09-26,Smecta,Ipsen,Dry place,47,26.35,0,0,gói,Nam,0,0
2023-09-26,Thuốc ho Prospan,Engelhard,Cool place,47,26.93,0,1,chai,Bắc,0,0
2023-09-26,Thuốc ho Prospan,Engelhard,Cool place,38,26.93,0,1,chai,Trung,0,0
2023-09-26,Thuốc ho Prospan,Engelhard,Cool place,13,26.93,0,1,chai,Nam,0,0
2023-09-26,V-Rohto,Rohto,Cool place,41,26.28,0,1,chai,Bắc,0,0
2023-09-26,V-Rohto,Rohto,Cool place,57,26.28,0,1,chai,Trung,0,0
2023-09-26,V-Rohto,Rohto,Cool place,71,26.28,0,1,chai,Nam,0,0
2023-09-26,Vitamin C 500mg,DHG Pharma,Room temperature,55,26.17,0,1,hộp,Bắc,0,0
2023-09-26,Vitamin C 500mg,DHG Pharma,Room temperature,53,26.17,0,1,hộp,Trung,0,0
2023-09-26,Vitamin C 500mg,DHG Pharma,Room temperature,73,26.17,0,1,hộp,Nam,0,0
2023-09-26,Vitamin D3 1000 IU,Nature Made,Room temperature,33,26.46,0,1,lọ,Bắc,0,0
2023-09-26,Vitamin D3 1000 IU,Nature Made,Room temperature,30,26.46,0,1,lọ,Trung,0,0
2023-09-26,Vitamin D3 1000 IU,Nature Made,Room temperature,28,26.46,0,1,lọ,Nam,0,0
2023-09-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,62,26.99,0,0,chai,Bắc,0,0
2023-09-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,43,26.99,0,0,chai,Trung,0,0
2023-09-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,27,26.99,0,0,chai,Nam,0,0
2023-09-27,Acetylcysteine syrup,DHG Pharma,Cool place,23,26.22,0,1,chai,Bắc,0,0
2023-09-27,Acetylcysteine syrup,DHG Pharma,Cool place,18,26.22,0,1,chai,Trung,0,0
2023-09-27,Acetylcysteine syrup,DHG Pharma,Cool place,12,26.22,0,1,chai,Nam,0,0
2023-09-27,Amoxicillin-Clavulanate,Glomed,Room temperature,23,27.11,0,0,hộp,Bắc,0,0
2023-09-27,Amoxicillin-Clavulanate,Glomed,Room temperature,20,27.11,0,0,hộp,Trung,0,0
2023-09-27,Amoxicillin-Clavulanate,Glomed,Room temperature,16,27.11,0,0,hộp,Nam,0,0
2023-09-27,Coldrex,GSK,Room temperature,60,27.02,0,1,hộp,Bắc,0,0
2023-09-27,Coldrex,GSK,Room temperature,43,27.02,0,1,hộp,Trung,0,0
2023-09-27,Coldrex,GSK,Room temperature,29,27.02,0,1,hộp,Nam,0,0
2023-09-27,Ibuprofen 200mg,Traphaco,Room temperature,58,26.12,0,1,hộp,Bắc,0,0
2023-09-27,Ibuprofen 200mg,Traphaco,Room temperature,53,26.12,0,1,hộp,Trung,0,0
2023-09-27,Ibuprofen 200mg,Traphaco,Room temperature,63,26.12,0,1,hộp,Nam,0,0
2023-09-27,Loratadine 10mg,Sanofi,Room temperature,34,26.22,0,0,hộp,Bắc,0,0
2023-09-27,Loratadine 10mg,Sanofi,Room temperature,30,26.22,0,0,hộp,Trung,0,0
2023-09-27,Loratadine 10mg,Sanofi,Room temperature,26,26.22,0,0,hộp,Nam,0,0
2023-09-27,Omeprazole 20mg,STADA,Room temperature,29,26.95,0,1,hộp,Bắc,0,0
2023-09-27,Omeprazole 20mg,STADA,Room temperature,30,26.95,0,1,hộp,Trung,0,0
2023-09-27,Omeprazole 20mg,STADA,Room temperature,37,26.95,0,1,hộp,Nam,0,0
2023-09-27,Paracetamol 500mg,DHG Pharma,Room temperature,73,25.98,0,0,hộp,Bắc,0,0
2023-09-27,Paracetamol 500mg,DHG Pharma,Room temperature,71,25.98,0,0,hộp,Trung,0,0
2023-09-27,Paracetamol 500mg,DHG Pharma,Room temperature,68,25.98,0,0,hộp,Nam,0,0
2023-09-27,Salbutamol inhaler,GSK,Cool place,34,26.62,0,1,chai,Bắc,0,0
2023-09-27,Salbutamol inhaler,GSK,Cool place,29,26.62,0,1,chai,Trung,0,0
2023-09-27,Salbutamol inhaler,GSK,Cool place,25,26.62,0,1,chai,Nam,0,0
2023-09-27,Salonpas,Hisamitsu,Dry place,62,26.42,0,0,gói,Bắc,0,0
2023-09-27,Salonpas,Hisamitsu,Dry place,70,26.42,0,0,gói,Trung,0,0
2023-09-27,Salonpas,Hisamitsu,Dry place,100,26.42,0,0,gói,Nam,0,0
2023-09-27,Smecta,Ipsen,Dry place,37,26.4,0,1,gói,Bắc,0,0
2023-09-27,Smecta,Ipsen,Dry place,42,26.4,0,1,gói,Trung,0,0
2023-09-27,Smecta,Ipsen,Dry place,48,26.4,0,1,gói,Nam,0,0
2023-09-27,Thuốc ho Prospan,Engelhard,Cool place,50,26.97,0,0,chai,Bắc,0,0
2023-09-27,Thuốc ho Prospan,Engelhard,Cool place,36,26.97,0,0,chai,Trung,0,0
2023-09-27,Thuốc ho Prospan,Engelhard,Cool place,13,26.97,0,0,chai,Nam,0,0
2023-09-27,V-Rohto,Rohto,Cool place,41,26.2,0,0,chai,Bắc,0,0
2023-09-27,V-Rohto,Rohto,Cool place,56,26.2,0,0,chai,Trung,0,0
2023-09-27,V-Rohto,Rohto,Cool place,72,26.2,0,0,chai,Nam,0,0
2023-09-27,Vitamin C 500mg,DHG Pharma,Room temperature,55,26.31,0,0,hộp,Bắc,0,0
2023-09-27,Vitamin C 500mg,DHG Pharma,Room temperature,58,26.31,0,0,hộp,Trung,0,0
2023-09-27,Vitamin C 500mg,DHG Pharma,Room temperature,75,26.31,0,0,hộp,Nam,0,0
2023-09-27,Vitamin D3 1000 IU,Nature Made,Room temperature,35,26.31,0,0,lọ,Bắc,0,0
2023-09-27,Vitamin D3 1000 IU,Nature Made,Room temperature,30,26.31,0,0,lọ,Trung,0,0
2023-09-27,Vitamin D3 1000 IU,Nature Made,Room temperature,28,26.31,0,0,lọ,Nam,0,0
2023-09-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,59,26.98,0,1,chai,Bắc,0,0
2023-09-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,43,26.98,0,1,chai,Trung,0,0
2023-09-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,26,26.98,0,1,chai,Nam,0,0
2023-09-28,Acetylcysteine syrup,DHG Pharma,Cool place,23,26.34,0,0,chai,Bắc,0,0
2023-09-28,Acetylcysteine syrup,DHG Pharma,Cool place,19,26.34,0,0,chai,Trung,0,0
2023-09-28,Acetylcysteine syrup,DHG Pharma,Cool place,13,26.34,0,0,chai,Nam,0,0
2023-09-28,Amoxicillin-Clavulanate,Glomed,Room temperature,23,26.9,0,0,hộp,Bắc,0,0
2023-09-28,Amoxicillin-Clavulanate,Glomed,Room temperature,21,26.9,0,0,hộp,Trung,0,0
2023-09-28,Amoxicillin-Clavulanate,Glomed,Room temperature,17,26.9,0,0,hộp,Nam,0,0
2023-09-28,Coldrex,GSK,Room temperature,62,26.94,0,0,hộp,Bắc,0,0
2023-09-28,Coldrex,GSK,Room temperature,47,26.94,0,0,hộp,Trung,0,0
2023-09-28,Coldrex,GSK,Room temperature,28,26.94,0,0,hộp,Nam,0,0
2023-09-28,Ibuprofen 200mg,Traphaco,Room temperature,61,26.14,0,1,hộp,Bắc,0,0
2023-09-28,Ibuprofen 200mg,Traphaco,Room temperature,53,26.14,0,1,hộp,Trung,0,0
2023-09-28,Ibuprofen 200mg,Traphaco,Room temperature,64,26.14,0,1,hộp,Nam,0,0
2023-09-28,Loratadine 10mg,Sanofi,Room temperature,34,26.44,0,1,hộp,Bắc,0,0
2023-09-28,Loratadine 10mg,Sanofi,Room temperature,30,26.44,0,1,hộp,Trung,0,0
2023-09-28,Loratadine 10mg,Sanofi,Room temperature,28,26.44,0,1,hộp,Nam,0,0
2023-09-28,Omeprazole 20mg,STADA,Room temperature,31,26.9,0,0,hộp,Bắc,0,0
2023-09-28,Omeprazole 20mg,STADA,Room temperature,31,26.9,0,0,hộp,Trung,0,0
2023-09-28,Omeprazole 20mg,STADA,Room temperature,39,26.9,0,0,hộp,Nam,0,0
2023-09-28,Paracetamol 500mg,DHG Pharma,Room temperature,71,26.07,0,1,hộp,Bắc,0,0
2023-09-28,Paracetamol 500mg,DHG Pharma,Room temperature,70,26.07,0,1,hộp,Trung,0,0
2023-09-28,Paracetamol 500mg,DHG Pharma,Room temperature,75,26.07,0,1,hộp,Nam,0,0
2023-09-28,Salbutamol inhaler,GSK,Cool place,36,26.79,0,0,chai,Bắc,0,0
2023-09-28,Salbutamol inhaler,GSK,Cool place,29,26.79,0,0,chai,Trung,0,0
2023-09-28,Salbutamol inhaler,GSK,Cool place,26,26.79,0,0,chai,Nam,0,0
2023-09-28,Salonpas,Hisamitsu,Dry place,61,26.4,0,0,gói,Bắc,0,0
2023-09-28,Salonpas,Hisamitsu,Dry place,74,26.4,0,0,gói,Trung,0,0
2023-09-28,Salonpas,Hisamitsu,Dry place,101,26.4,0,0,gói,Nam,0,0
2023-09-28,Smecta,Ipsen,Dry place,38,26.46,0,1,gói,Bắc,0,0
2023-09-28,Smecta,Ipsen,Dry place,44,26.46,0,1,gói,Trung,0,0
2023-09-28,Smecta,Ipsen,Dry place,46,26.46,0,1,gói,Nam,0,0
2023-09-28,Thuốc ho Prospan,Engelhard,Cool place,52,27.01,0,0,chai,Bắc,0,0
